timestamp,username,src_ip,auth_method,outcome
2025-10-07T20:18:42.606025,ida1,192.168.103.232,RemoteInteractive,SUCCESS
2025-10-12T05:40:15.606025,eva-user,192.168.185.212,Kerberos,SUCCESS
2025-10-22T20:31:18.606025,bob,10.52.40.155,NTLM,SUCCESS
2025-10-11T05:25:14.606025,eva-user,172.19.78.128,Network,SUCCESS
2025-10-21T23:32:32.606025,bob01,172.29.252.16,Interactive,SUCCESS
2025-10-02T12:46:12.606025,bob01,192.168.236.42,NTLM,SUCCESS
2025-10-07T17:15:41.606025,alice1,172.24.27.117,Interactive,SUCCESS
2025-10-02T13:17:31.606025,bob1,172.23.95.131,Network,SUCCESS
2025-10-13T23:14:12.606025,ida,10.123.113.178,Kerberos,SUCCESS
2025-10-01T05:25:54.606025,jon,172.29.202.201,RemoteInteractive,SUCCESS
2025-10-17T00:33:03.606025,ida1,10.95.232.110,Kerberos,SUCCESS
2025-10-04T04:28:12.606025,dave1,10.82.55.91,Interactive,SUCCESS
2025-10-14T08:15:10.606025,harry_svc,172.18.222.246,Interactive,SUCCESS
2025-10-14T11:51:02.606025,ida01,192.168.41.96,RemoteInteractive,SUCCESS
2025-10-14T17:07:01.606025,ida01,10.97.55.118,NTLM,SUCCESS
2025-10-05T11:46:02.606025,ida,172.30.112.241,NTLM,SUCCESS
2025-10-17T01:59:37.606025,jon1,192.168.94.94,Interactive,SUCCESS
2025-10-13T13:14:41.606025,jon.admin,172.29.193.72,RemoteInteractive,SUCCESS
2025-10-19T20:39:26.606025,harry_svc,172.22.40.5,Kerberos,SUCCESS
2025-09-30T14:46:02.606025,harry_svc,172.25.204.51,Interactive,SUCCESS
2025-10-23T16:09:38.606025,ida,192.168.117.147,NTLM,SUCCESS
2025-10-20T15:37:17.606025,bob1,10.125.208.173,Kerberos,SUCCESS
2025-10-20T03:52:59.606025,alice-user,192.168.35.164,Kerberos,SUCCESS
2025-10-22T14:01:58.606025,gina.admin,172.31.53.235,Kerberos,SUCCESS
2025-10-02T05:39:44.606025,gina,10.87.200.211,Network,SUCCESS
2025-10-15T22:26:11.606025,dave_svc,172.30.124.245,Interactive,SUCCESS
2025-10-03T01:34:29.606025,alice,10.146.128.38,RemoteInteractive,SUCCESS
2025-10-24T23:20:04.606025,eva1,172.16.98.56,Kerberos,SUCCESS
2025-10-01T04:40:26.606025,gina,172.19.200.44,NTLM,SUCCESS
2025-10-15T06:21:33.606025,eva1,10.128.19.154,Kerberos,FAILURE
2025-09-30T23:39:28.606025,eva-user,192.168.29.204,Kerberos,SUCCESS
2025-10-01T07:46:28.606025,ida,10.72.182.128,NTLM,FAILURE
2025-10-10T22:05:39.606025,bob,192.168.56.19,RemoteInteractive,SUCCESS
2025-10-08T15:54:02.606025,bob,172.29.222.114,Kerberos,SUCCESS
2025-10-09T21:38:06.606025,eva-user,10.49.200.231,RemoteInteractive,SUCCESS
2025-10-14T06:49:36.606025,bob-user,10.235.91.119,Kerberos,SUCCESS
2025-10-23T12:19:48.606025,frank.admin,172.23.69.39,NTLM,SUCCESS
2025-10-13T13:53:31.606025,bob,192.168.185.198,NTLM,SUCCESS
2025-10-24T01:01:02.606025,eva1,192.168.127.39,Kerberos,SUCCESS
2025-10-15T13:06:13.606025,jon.admin,192.168.104.106,Kerberos,SUCCESS
2025-10-01T13:11:09.606025,harry_svc,192.168.216.246,NTLM,SUCCESS
2025-10-18T08:20:31.606025,bob01,172.23.16.72,Kerberos,SUCCESS
2025-10-07T23:46:57.606025,bob,192.168.133.4,Network,SUCCESS
2025-10-16T01:35:11.606025,gina.admin,172.28.89.37,RemoteInteractive,SUCCESS
2025-10-06T20:19:15.606025,ida1,192.168.126.204,Kerberos,SUCCESS
2025-10-22T15:50:55.606025,ida01,192.168.15.51,NTLM,SUCCESS
2025-10-24T22:47:22.606025,bob,192.168.47.136,NTLM,SUCCESS
2025-10-15T15:28:28.606025,bob_svc,172.17.203.26,Interactive,SUCCESS
2025-10-21T07:12:00.606025,jon.admin,192.168.129.40,NTLM,SUCCESS
2025-10-02T00:10:53.606025,eva-user,10.122.129.142,Kerberos,SUCCESS
2025-10-16T23:25:17.606025,dave_svc,10.224.65.114,Kerberos,SUCCESS
2025-10-08T05:35:09.606025,jon01,10.149.26.226,Kerberos,SUCCESS
2025-10-08T05:52:29.606025,bob01,10.171.79.157,Network,SUCCESS
2025-10-20T12:05:28.606025,dave01,172.28.250.79,Interactive,FAILURE
2025-10-17T17:19:55.606025,jon.admin,10.124.85.83,Kerberos,SUCCESS
2025-10-05T09:03:26.606025,bob,192.168.148.165,Kerberos,SUCCESS
2025-10-15T05:12:49.606025,dave1,172.23.92.164,Kerberos,SUCCESS
2025-10-03T12:53:40.606025,bob01,10.223.207.209,Kerberos,SUCCESS
2025-10-24T14:32:49.606025,gina.admin,10.89.33.151,NTLM,SUCCESS
2025-10-08T05:54:23.606025,dave01,172.29.73.138,NTLM,SUCCESS
2025-10-02T05:55:54.606025,jon1,10.3.250.214,RemoteInteractive,SUCCESS
2025-10-14T10:29:54.606025,ida01,172.21.45.5,Interactive,SUCCESS
2025-10-05T01:57:55.606025,jon1,172.25.88.145,Kerberos,SUCCESS
2025-10-24T14:42:37.606025,ida,10.247.53.76,Kerberos,SUCCESS
2025-10-16T04:16:51.606025,harry_svc,10.67.187.136,Kerberos,SUCCESS
2025-10-11T03:04:42.606025,eva-user,10.152.237.173,Interactive,SUCCESS
2025-10-04T23:42:49.606025,alice,10.2.184.199,Kerberos,SUCCESS
2025-10-04T22:34:15.606025,ida,172.17.141.222,Interactive,FAILURE
2025-10-13T22:02:07.606025,alice,192.168.88.78,Network,SUCCESS
2025-10-10T06:14:55.606025,jon01,192.168.24.200,Kerberos,SUCCESS
2025-10-22T13:01:59.606025,gina.admin,10.33.175.200,NTLM,SUCCESS
2025-10-05T02:56:01.606025,dave01,172.23.10.234,Interactive,SUCCESS
2025-10-02T01:17:14.606025,bob-user,10.34.193.145,NTLM,SUCCESS
2025-10-21T07:10:23.606025,bob1,172.19.122.167,Network,SUCCESS
2025-10-18T04:33:15.606025,jon.admin,172.22.162.19,RemoteInteractive,SUCCESS
2025-10-15T21:06:24.606025,dave_svc,10.20.252.243,Network,SUCCESS
2025-10-03T11:53:46.606025,ida1,10.122.251.49,Interactive,SUCCESS
2025-10-07T17:44:59.606025,bob1,172.17.196.201,Kerberos,SUCCESS
2025-10-21T15:02:10.606025,gina.admin,10.104.28.170,Interactive,SUCCESS
2025-10-18T23:57:31.606025,dave1,192.168.144.160,NTLM,SUCCESS
2025-10-21T09:33:20.606025,alice-user,172.21.132.77,NTLM,SUCCESS
2025-10-15T22:40:30.606025,harry_svc,192.168.156.83,RemoteInteractive,SUCCESS
2025-10-10T07:18:05.606025,dave_svc,192.168.235.174,Kerberos,SUCCESS
2025-10-14T22:28:26.606025,jon01,192.168.221.51,NTLM,SUCCESS
2025-10-20T15:20:02.606025,ida1,10.226.151.49,NTLM,SUCCESS
2025-10-06T14:04:08.606025,ida01,10.23.61.218,Kerberos,SUCCESS
2025-10-13T08:22:09.606025,bob,10.51.170.38,Kerberos,SUCCESS
2025-10-07T04:33:04.606025,alice-user,192.168.125.44,NTLM,SUCCESS
2025-10-08T20:34:20.606025,bob01,172.24.128.47,Network,SUCCESS
2025-10-13T22:23:06.606025,eva-user,172.21.199.48,Kerberos,SUCCESS
2025-10-15T01:29:16.606025,ida01,192.168.250.68,Interactive,FAILURE
2025-10-06T10:42:47.606025,eva1,172.19.225.26,Kerberos,FAILURE
2025-10-06T07:16:40.606025,jon1,172.29.18.171,Interactive,SUCCESS
2025-10-16T17:40:52.606025,dave01,172.31.141.248,Interactive,FAILURE
2025-09-30T13:49:03.606025,jon,192.168.26.163,RemoteInteractive,SUCCESS
2025-10-17T03:07:42.606025,jon.admin,10.49.205.63,NTLM,SUCCESS
2025-09-30T18:24:08.606025,bob1,10.130.191.72,Network,SUCCESS
2025-10-08T02:57:33.606025,alice-user,10.89.78.42,NTLM,SUCCESS
2025-10-18T12:54:41.606025,harry_svc,192.168.20.161,Kerberos,SUCCESS
2025-10-15T10:37:47.606025,alice,10.125.232.213,Kerberos,SUCCESS
2025-10-19T19:45:58.606025,harry_svc,10.13.62.223,Kerberos,SUCCESS
2025-10-24T08:44:18.606025,jon.admin,10.171.169.76,Kerberos,SUCCESS
2025-10-04T07:39:00.606025,jon,192.168.40.202,Kerberos,SUCCESS
2025-10-04T17:41:40.606025,bob,192.168.239.241,NTLM,SUCCESS
2025-10-13T09:22:19.606025,jon.admin,10.56.154.112,RemoteInteractive,SUCCESS
2025-10-17T18:01:17.606025,gina.admin,172.27.164.100,Kerberos,SUCCESS
2025-10-01T04:16:39.606025,eva-user,172.26.214.41,Interactive,SUCCESS
2025-10-02T23:19:21.606025,bob_svc,172.22.138.28,NTLM,SUCCESS
2025-10-04T00:32:10.606025,alice,172.26.230.207,NTLM,SUCCESS
2025-10-15T07:31:43.606025,eva1,10.246.58.96,Network,SUCCESS
2025-10-22T19:33:19.606025,ida,10.59.85.232,NTLM,SUCCESS
2025-10-09T21:49:45.606025,ida,10.195.206.207,Kerberos,SUCCESS
2025-10-24T22:59:33.606025,alice1,172.26.27.204,Kerberos,SUCCESS
2025-10-04T00:06:02.606025,bob01,192.168.6.118,NTLM,SUCCESS
2025-10-14T20:49:01.606025,eva1,10.15.235.122,Kerberos,SUCCESS
2025-10-12T04:46:49.606025,bob,172.31.34.154,Interactive,SUCCESS
2025-10-14T09:35:40.606025,eva-user,192.168.106.185,Kerberos,SUCCESS
2025-10-14T13:56:36.606025,bob,172.16.4.58,Kerberos,SUCCESS
2025-10-08T13:21:04.606025,alice-user,10.70.13.237,Interactive,SUCCESS
2025-10-18T01:23:50.606025,eva-user,172.23.45.129,NTLM,SUCCESS
2025-10-22T11:21:51.606025,jon01,10.78.142.133,Network,SUCCESS
2025-10-15T21:26:35.606025,alice,172.31.196.183,NTLM,FAILURE
2025-10-17T19:09:11.606025,jon1,172.30.92.117,Kerberos,SUCCESS
2025-10-20T04:59:54.606025,alice1,172.28.237.223,RemoteInteractive,SUCCESS
2025-10-01T06:31:14.606025,alice,10.156.227.67,Kerberos,SUCCESS
2025-10-20T13:36:15.606025,gina.admin,172.19.154.3,Interactive,SUCCESS
2025-09-30T20:11:07.606025,jon01,172.27.115.97,RemoteInteractive,SUCCESS
2025-10-05T23:54:32.606025,bob,10.1.8.17,Interactive,SUCCESS
2025-10-22T11:14:28.606025,eva1,10.215.99.173,Network,SUCCESS
2025-10-10T10:20:22.606025,bob01,172.16.114.214,Interactive,SUCCESS
2025-10-01T07:54:38.606025,jon.admin,10.254.217.32,NTLM,SUCCESS
2025-10-07T00:47:37.606025,eva1,10.56.78.161,NTLM,SUCCESS
2025-10-11T23:13:38.606025,gina.admin,172.16.81.140,Kerberos,SUCCESS
2025-10-06T19:00:52.606025,ida1,10.202.235.97,Interactive,SUCCESS
2025-10-17T20:43:17.606025,harry_svc,192.168.190.147,Network,FAILURE
2025-10-10T07:40:03.606025,jon1,172.16.123.169,RemoteInteractive,SUCCESS
2025-10-15T14:40:44.606025,eva-user,172.30.248.64,Kerberos,SUCCESS
2025-10-12T10:13:48.606025,bob01,10.147.216.62,NTLM,SUCCESS
2025-10-03T19:31:42.606025,harry_svc,192.168.129.238,NTLM,SUCCESS
2025-10-09T18:08:47.606025,bob,192.168.100.105,NTLM,SUCCESS
2025-10-18T11:26:01.606025,ida1,192.168.184.184,Kerberos,SUCCESS
2025-10-01T13:13:04.606025,jon.admin,192.168.74.122,NTLM,SUCCESS
2025-10-14T04:34:40.606025,jon.admin,192.168.173.174,Interactive,SUCCESS
2025-10-14T17:53:45.606025,bob,172.19.206.193,Network,SUCCESS
2025-10-09T21:17:26.606025,eva1,172.17.140.108,NTLM,SUCCESS
2025-10-17T15:20:00.606025,gina,172.28.3.56,NTLM,SUCCESS
2025-10-02T06:04:17.606025,ida01,172.30.19.241,Kerberos,SUCCESS
2025-10-10T12:24:26.606025,eva1,192.168.226.106,NTLM,SUCCESS
2025-10-14T21:26:52.606025,dave01,10.187.38.42,Interactive,SUCCESS
2025-10-04T15:37:10.606025,gina,172.28.241.146,NTLM,SUCCESS
2025-10-14T00:03:34.606025,ida1,192.168.65.95,Kerberos,SUCCESS
2025-10-21T13:15:17.606025,gina.admin,192.168.206.163,Interactive,SUCCESS
2025-10-11T19:55:59.606025,eva1,10.59.115.157,NTLM,SUCCESS
2025-10-22T11:32:56.606025,jon.admin,192.168.219.236,Kerberos,SUCCESS
2025-10-19T15:52:15.606025,frank.admin,192.168.163.163,Kerberos,SUCCESS
2025-10-05T12:27:10.606025,eva1,192.168.158.188,NTLM,SUCCESS
2025-09-30T17:26:55.606025,bob-user,10.227.4.57,Interactive,SUCCESS
2025-10-02T10:51:43.606025,bob,172.19.142.202,NTLM,SUCCESS
2025-10-14T14:13:40.606025,bob01,172.16.25.244,Network,SUCCESS
2025-10-24T02:10:27.606025,alice1,192.168.233.249,Network,SUCCESS
2025-10-18T20:12:43.606025,dave.admin,172.28.130.106,Interactive,SUCCESS
2025-10-24T01:27:59.606025,ida01,172.18.203.71,Kerberos,SUCCESS
2025-10-19T05:55:55.606025,dave_svc,192.168.84.68,Network,SUCCESS
2025-10-09T12:33:20.606025,bob,192.168.191.126,Kerberos,SUCCESS
2025-10-16T04:27:24.606025,eva1,10.231.107.86,NTLM,SUCCESS
2025-10-08T16:05:58.606025,eva-user,192.168.23.188,NTLM,SUCCESS
2025-10-22T01:03:49.606025,ida,172.25.184.201,Kerberos,SUCCESS
2025-10-13T16:26:47.606025,eva1,10.171.93.123,Interactive,SUCCESS
2025-10-19T15:17:52.606025,harry_svc,172.21.205.204,NTLM,SUCCESS
2025-10-07T08:20:31.606025,bob-user,10.116.185.254,Kerberos,SUCCESS
2025-10-12T05:20:58.606025,jon1,10.51.53.62,Kerberos,SUCCESS
2025-10-04T20:08:36.606025,harry_svc,192.168.183.218,NTLM,FAILURE
2025-10-18T06:10:17.606025,alice,192.168.218.188,Kerberos,SUCCESS
2025-10-01T03:39:27.606025,jon.admin,172.19.147.233,RemoteInteractive,SUCCESS
2025-10-06T11:49:56.606025,eva-user,192.168.232.41,NTLM,SUCCESS
2025-10-18T05:02:45.606025,eva-user,172.30.20.99,NTLM,SUCCESS
2025-10-01T07:52:18.606025,jon,10.33.6.162,Kerberos,SUCCESS
2025-10-01T08:09:49.606025,dave1,192.168.169.91,Network,SUCCESS
2025-10-03T02:13:17.606025,jon01,192.168.148.246,Kerberos,SUCCESS
2025-10-21T09:54:27.606025,dave_svc,10.75.115.201,Kerberos,SUCCESS
2025-10-14T07:20:25.606025,bob01,10.180.145.117,Network,SUCCESS
2025-10-16T18:49:15.606025,eva1,10.98.225.75,Kerberos,SUCCESS
2025-10-11T02:06:28.606025,bob01,192.168.181.135,Interactive,SUCCESS
2025-10-04T10:01:07.606025,frank.admin,172.31.8.244,Network,SUCCESS
2025-10-14T04:12:20.606025,eva1,10.8.185.233,Network,SUCCESS
2025-10-16T14:38:01.606025,eva-user,10.125.54.75,Kerberos,SUCCESS
2025-10-01T13:22:31.606025,ida01,192.168.15.216,Kerberos,SUCCESS
2025-10-03T02:42:42.606025,bob1,192.168.176.160,NTLM,SUCCESS
2025-10-22T12:28:53.606025,dave_svc,192.168.32.181,Interactive,SUCCESS
2025-10-05T15:26:33.606025,dave1,172.22.5.173,NTLM,SUCCESS
2025-10-21T22:33:17.606025,alice1,172.30.149.96,Interactive,SUCCESS
2025-10-03T22:14:50.606025,jon.admin,192.168.16.46,Network,SUCCESS
2025-10-09T08:44:17.606025,jon.admin,10.186.185.126,Kerberos,SUCCESS
2025-10-21T13:52:45.606025,bob,10.111.245.119,Interactive,SUCCESS
2025-10-01T17:43:24.606025,ida1,10.109.210.226,NTLM,SUCCESS
2025-10-01T11:15:41.606025,alice1,192.168.30.75,RemoteInteractive,SUCCESS
2025-10-06T06:57:00.606025,bob,172.21.128.170,Kerberos,SUCCESS
2025-10-22T21:37:19.606025,alice-user,192.168.142.55,Kerberos,SUCCESS
2025-10-16T13:21:35.606025,bob,172.30.165.220,Kerberos,SUCCESS
2025-10-14T19:27:48.606025,gina.admin,10.224.218.217,NTLM,SUCCESS
2025-10-02T07:19:19.606025,bob-user,10.188.178.241,Kerberos,SUCCESS
2025-10-04T09:15:12.606025,dave1,192.168.162.80,Network,SUCCESS
2025-10-10T20:58:00.606025,harry_svc,172.25.205.81,NTLM,SUCCESS
2025-10-22T09:41:37.606025,jon.admin,172.25.26.20,RemoteInteractive,SUCCESS
2025-10-17T21:45:40.606025,alice1,192.168.78.135,NTLM,FAILURE
2025-10-22T05:34:17.606025,bob,10.103.3.79,Kerberos,SUCCESS
2025-10-17T01:46:51.606025,jon.admin,192.168.249.135,Interactive,SUCCESS
2025-10-23T08:46:29.606025,bob_svc,172.26.202.82,Kerberos,SUCCESS
2025-10-14T00:21:04.606025,jon.admin,10.102.74.208,Kerberos,SUCCESS
2025-09-30T15:25:36.606025,jon01,172.21.15.126,NTLM,SUCCESS
2025-10-01T22:58:13.606025,dave01,172.31.14.237,RemoteInteractive,SUCCESS
2025-09-30T22:18:26.606025,alice-user,172.19.141.253,NTLM,SUCCESS
2025-10-23T10:35:42.606025,alice,172.18.159.133,Kerberos,SUCCESS
2025-10-06T18:48:22.606025,dave1,192.168.100.66,RemoteInteractive,SUCCESS
2025-10-24T10:34:29.606025,eva-user,192.168.120.74,NTLM,SUCCESS
2025-10-09T22:44:56.606025,jon.admin,172.19.233.32,Kerberos,SUCCESS
2025-10-10T17:57:08.606025,alice,192.168.212.183,Interactive,SUCCESS
2025-10-16T02:23:23.606025,bob-user,172.25.133.18,Interactive,SUCCESS
2025-10-01T20:13:27.606025,jon.admin,192.168.121.72,Interactive,SUCCESS
2025-09-30T17:40:07.606025,alice1,10.37.24.212,NTLM,SUCCESS
2025-10-20T23:38:06.606025,alice-user,10.66.231.118,Network,SUCCESS
2025-10-11T13:48:52.606025,alice,172.23.152.50,Interactive,SUCCESS
2025-10-20T01:33:28.606025,jon.admin,192.168.30.40,NTLM,SUCCESS
2025-10-22T00:09:42.606025,eva1,192.168.186.202,Interactive,SUCCESS
2025-10-13T06:49:35.606025,ida,10.47.196.71,Kerberos,SUCCESS
2025-10-12T21:11:23.606025,jon,172.24.60.44,NTLM,SUCCESS
2025-10-11T18:20:24.606025,ida,10.120.183.99,Network,SUCCESS
2025-09-30T13:06:36.606025,eva1,192.168.111.150,NTLM,SUCCESS
2025-10-03T18:39:32.606025,dave01,172.28.148.104,Interactive,SUCCESS
2025-10-08T11:30:51.606025,dave1,10.99.178.90,Interactive,SUCCESS
2025-10-05T22:52:45.606025,bob,172.30.71.79,Interactive,SUCCESS
2025-10-16T02:46:50.606025,jon01,10.172.14.99,NTLM,SUCCESS
2025-10-14T15:05:19.606025,eva-user,172.29.195.84,Kerberos,SUCCESS
2025-10-02T18:30:27.606025,jon.admin,192.168.89.54,NTLM,SUCCESS
2025-10-05T09:41:39.606025,jon.admin,172.19.235.201,NTLM,SUCCESS
2025-10-24T22:39:52.606025,gina.admin,192.168.153.68,RemoteInteractive,SUCCESS
2025-10-22T08:11:50.606025,bob-user,172.22.54.56,Interactive,SUCCESS
2025-10-09T02:44:32.606025,jon.admin,192.168.134.113,NTLM,SUCCESS
2025-10-02T08:03:01.606025,dave_svc,172.19.212.77,RemoteInteractive,SUCCESS
2025-10-11T04:17:54.606025,dave01,10.250.107.118,Kerberos,SUCCESS
2025-10-16T08:41:18.606025,jon1,10.60.189.127,Kerberos,SUCCESS
2025-10-19T18:41:52.606025,alice1,10.221.239.204,RemoteInteractive,SUCCESS
2025-10-17T04:55:09.606025,ida1,172.29.185.112,Interactive,SUCCESS
2025-10-16T09:52:07.606025,bob_svc,10.204.94.212,Network,SUCCESS
2025-10-05T13:05:10.606025,eva-user,192.168.97.160,NTLM,SUCCESS
2025-10-22T15:58:36.606025,ida1,10.2.179.228,Interactive,SUCCESS
2025-10-21T22:36:43.606025,eva1,10.97.66.32,Kerberos,SUCCESS
2025-10-16T23:16:32.606025,jon.admin,10.177.193.253,Network,SUCCESS
2025-10-05T12:22:44.606025,ida,10.47.39.127,RemoteInteractive,SUCCESS
2025-10-23T15:33:45.606025,jon01,192.168.212.203,Network,SUCCESS
2025-10-15T17:17:50.606025,bob,192.168.70.172,Kerberos,SUCCESS
2025-10-24T22:53:28.606025,alice,172.17.165.67,Interactive,SUCCESS
2025-10-24T22:58:30.606025,gina,172.22.190.37,Interactive,SUCCESS
2025-10-05T13:05:46.606025,jon.admin,192.168.18.132,NTLM,SUCCESS
2025-10-07T21:36:28.606025,ida,172.24.79.89,Interactive,SUCCESS
2025-10-12T03:29:38.606025,dave.admin,172.21.224.142,Network,SUCCESS
2025-10-21T03:40:19.606025,ida01,172.30.114.237,Interactive,SUCCESS
2025-10-07T11:40:54.606025,jon.admin,172.16.175.178,RemoteInteractive,SUCCESS
2025-10-14T15:20:41.606025,jon.admin,192.168.92.12,Kerberos,SUCCESS
2025-10-20T08:53:50.606025,ida,192.168.171.52,Network,SUCCESS
2025-10-01T11:23:39.606025,gina.admin,192.168.247.157,Kerberos,SUCCESS
2025-10-14T03:57:05.606025,frank.admin,10.103.153.64,Kerberos,SUCCESS
2025-10-12T13:01:50.606025,frank.admin,172.22.125.248,Kerberos,SUCCESS
2025-10-22T12:14:56.606025,ida01,10.3.2.231,Kerberos,SUCCESS
2025-10-08T11:32:29.606025,jon,172.18.78.79,Network,SUCCESS
2025-10-13T10:18:13.606025,jon.admin,10.40.102.31,RemoteInteractive,SUCCESS
2025-10-06T12:25:32.606025,dave01,172.21.20.237,Kerberos,SUCCESS
2025-10-15T18:38:13.606025,jon.admin,10.230.11.127,Interactive,SUCCESS
2025-10-20T14:16:01.606025,alice,192.168.15.96,NTLM,SUCCESS
2025-10-03T06:00:04.606025,gina,172.18.228.4,Network,SUCCESS
2025-10-02T20:38:08.606025,bob_svc,172.18.168.25,Kerberos,SUCCESS
2025-10-10T19:41:43.606025,bob01,192.168.213.59,RemoteInteractive,SUCCESS
2025-10-12T20:58:20.606025,jon.admin,192.168.207.111,Kerberos,SUCCESS
2025-10-17T19:16:32.606025,bob,172.26.188.230,Kerberos,SUCCESS
2025-10-21T03:05:04.606025,dave01,10.232.244.180,NTLM,SUCCESS
2025-10-23T03:05:27.606025,bob-user,172.25.140.82,Interactive,SUCCESS
2025-10-07T15:59:47.606025,harry_svc,192.168.92.94,RemoteInteractive,SUCCESS
2025-10-05T22:37:45.606025,bob_svc,10.175.170.89,Network,SUCCESS
2025-10-17T15:10:44.606025,ida1,172.30.143.59,NTLM,SUCCESS
2025-10-19T03:07:57.606025,ida1,192.168.96.147,NTLM,SUCCESS
2025-10-19T19:12:26.606025,dave_svc,192.168.41.248,NTLM,SUCCESS
2025-10-21T20:49:09.606025,ida1,172.17.183.129,Interactive,SUCCESS
2025-10-07T00:32:22.606025,bob_svc,10.123.230.157,NTLM,SUCCESS
2025-10-24T20:28:01.606025,gina,192.168.251.12,NTLM,FAILURE
2025-10-24T07:46:20.606025,jon.admin,172.29.44.155,Kerberos,SUCCESS
2025-10-04T16:59:13.606025,frank.admin,192.168.254.164,NTLM,SUCCESS
2025-10-20T23:53:44.606025,jon.admin,172.18.149.79,RemoteInteractive,SUCCESS
2025-10-14T12:02:15.606025,eva1,10.198.129.198,Network,SUCCESS
2025-10-04T18:53:39.606025,harry_svc,192.168.242.237,Kerberos,SUCCESS
2025-10-21T03:33:58.606025,ida,172.21.206.232,Kerberos,SUCCESS
2025-10-16T01:36:51.606025,jon.admin,172.29.198.200,NTLM,SUCCESS
2025-10-03T01:32:37.606025,alice1,172.30.211.247,Kerberos,SUCCESS
2025-10-25T05:15:42.606025,gina,192.168.229.231,NTLM,SUCCESS
2025-10-17T07:04:28.606025,gina,172.20.225.12,Network,SUCCESS
2025-10-10T09:33:58.606025,dave01,10.188.28.242,Kerberos,SUCCESS
2025-10-16T19:13:03.606025,jon01,172.29.103.128,Interactive,SUCCESS
2025-10-20T11:54:57.606025,gina.admin,172.24.228.123,Network,SUCCESS
2025-10-17T19:39:55.606025,jon01,10.182.207.214,Interactive,SUCCESS
2025-10-24T19:30:31.606025,eva1,172.30.95.202,RemoteInteractive,SUCCESS
2025-10-22T17:22:47.606025,harry_svc,172.28.75.182,Interactive,SUCCESS
2025-10-14T13:27:27.606025,jon.admin,10.251.160.134,Network,SUCCESS
2025-10-03T14:48:15.606025,dave_svc,172.31.225.77,Kerberos,SUCCESS
2025-10-17T13:21:27.606025,ida1,172.30.40.98,Interactive,SUCCESS
2025-10-03T15:35:46.606025,dave_svc,192.168.157.244,RemoteInteractive,SUCCESS
2025-10-02T05:59:16.606025,harry_svc,10.55.69.76,Network,SUCCESS
2025-10-15T15:15:57.606025,frank.admin,192.168.250.221,Kerberos,SUCCESS
2025-10-19T17:19:11.606025,dave_svc,192.168.33.37,Interactive,SUCCESS
2025-10-09T22:21:31.606025,frank.admin,10.187.152.219,NTLM,SUCCESS
2025-10-13T01:37:03.606025,gina,172.16.139.100,Interactive,SUCCESS
2025-10-15T01:44:37.606025,harry_svc,192.168.56.188,NTLM,SUCCESS
2025-10-13T12:12:34.606025,jon1,10.98.130.107,Network,SUCCESS
2025-10-14T06:33:23.606025,bob,192.168.5.202,NTLM,SUCCESS
2025-10-24T21:10:56.606025,jon.admin,10.253.168.183,Kerberos,SUCCESS
2025-10-24T16:43:23.606025,dave.admin,192.168.163.207,Kerberos,SUCCESS
2025-10-17T09:27:15.606025,jon,172.23.249.57,Kerberos,SUCCESS
2025-10-05T18:39:47.606025,harry_svc,172.16.13.72,Kerberos,SUCCESS
2025-10-23T16:03:12.606025,alice,192.168.156.185,Interactive,SUCCESS
2025-10-01T11:06:59.606025,dave.admin,172.27.213.86,NTLM,SUCCESS
2025-10-25T01:30:56.606025,bob1,192.168.101.4,Interactive,SUCCESS
2025-10-14T08:15:55.606025,bob,172.27.13.27,Kerberos,SUCCESS
2025-10-01T21:36:50.606025,dave01,10.130.174.198,Kerberos,SUCCESS
2025-10-04T20:41:38.606025,eva1,192.168.113.133,Kerberos,SUCCESS
2025-10-18T21:11:35.606025,bob,172.18.110.4,Kerberos,SUCCESS
2025-10-17T19:43:07.606025,jon.admin,10.244.151.52,NTLM,SUCCESS
2025-10-15T01:57:54.606025,frank.admin,10.142.182.193,Kerberos,SUCCESS
2025-10-17T11:10:21.606025,bob,10.70.243.5,NTLM,SUCCESS
2025-10-04T10:13:58.606025,jon.admin,192.168.194.68,NTLM,SUCCESS
2025-10-25T03:42:14.606025,bob01,192.168.201.77,Kerberos,SUCCESS
2025-10-07T14:25:45.606025,frank.admin,10.199.169.116,Interactive,SUCCESS
2025-10-16T20:41:19.606025,eva-user,172.23.37.199,Kerberos,SUCCESS
2025-10-11T11:04:04.606025,jon,172.17.178.250,NTLM,SUCCESS
2025-09-30T13:15:14.606025,dave1,192.168.133.55,RemoteInteractive,SUCCESS
2025-10-13T18:32:40.606025,bob,10.143.15.207,Network,SUCCESS
2025-10-04T15:58:34.606025,jon01,172.17.229.189,Interactive,SUCCESS
2025-10-02T04:27:21.606025,jon,10.149.77.15,NTLM,SUCCESS
2025-10-16T06:40:33.606025,frank.admin,172.16.50.34,Network,SUCCESS
2025-10-20T01:24:12.606025,jon.admin,10.42.254.195,Network,SUCCESS
2025-10-05T02:03:44.606025,alice,10.127.25.112,NTLM,SUCCESS
2025-10-02T15:48:40.606025,ida1,192.168.113.88,Network,SUCCESS
2025-10-05T08:20:51.606025,gina.admin,172.20.41.182,Kerberos,SUCCESS
2025-10-19T02:24:03.606025,bob_svc,192.168.16.248,Kerberos,SUCCESS
