timestamp,host,username,process_name,parent_process,cmdline,event_type
2025-10-07T23:18:56.606025,10.0.0.21,bob01,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-18T18:21:53.606025,10.0.0.31,ida,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-23T02:54:45.606025,10.0.0.20,eva-user,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-17T18:43:02.606025,10.0.0.25,bob,chrome.exe,svchost.exe,chrome.exe --normal-operation,process_create
2025-10-10T09:49:59.606025,10.0.0.22,bob_svc,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-01T08:27:01.606025,10.0.0.21,jon.admin,svchost.exe,svchost.exe,svchost.exe --normal-operation,process_create
2025-10-02T20:28:12.606025,10.0.0.36,dave_svc,conhost.exe,wininit.exe,conhost.exe --normal-operation,process_create
2025-10-11T10:25:06.606025,10.0.0.33,bob01,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-08T23:41:22.606025,10.0.0.31,dave.admin,conhost.exe,explorer.exe,conhost.exe --normal-operation,process_create
2025-10-13T19:00:21.606025,10.0.0.26,harry_svc,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-01T16:32:53.606025,10.0.0.18,ida1,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-22T11:47:25.606025,10.0.0.34,jon01,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-17T16:02:12.606025,10.0.0.14,jon01,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-20T05:50:21.606025,10.0.0.38,alice,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-02T16:13:35.606025,10.0.0.17,bob1,cmd.exe,wininit.exe,cmd.exe --normal-operation,process_create
2025-10-18T01:07:10.606025,10.0.0.35,eva-user,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-23T06:02:33.606025,10.0.0.35,ida1,svchost.exe,wininit.exe,svchost.exe --normal-operation,process_create
2025-10-12T22:51:08.606025,10.0.0.26,bob01,chrome.exe,wininit.exe,chrome.exe --normal-operation,process_create
2025-10-17T12:06:29.606025,10.0.0.39,dave.admin,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-07T12:57:04.606025,10.0.0.20,bob-user,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-02T21:20:19.606025,10.0.0.36,harry_svc,outlook.exe,svchost.exe,outlook.exe --normal-operation,process_create
2025-10-03T22:34:11.606025,10.0.0.28,alice,winword.exe,services.exe,winword.exe --normal-operation,process_create
2025-10-06T11:00:27.606025,10.0.0.12,jon01,explorer.exe,svchost.exe,explorer.exe --normal-operation,process_create
2025-10-13T20:19:03.606025,10.0.0.18,eva1,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-25T02:59:21.606025,10.0.0.22,harry_svc,outlook.exe,wininit.exe,outlook.exe --normal-operation,process_create
2025-10-23T02:44:27.606025,10.0.0.34,jon,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-20T10:00:56.606025,10.0.0.33,gina,conhost.exe,explorer.exe,conhost.exe --normal-operation,process_create
2025-10-16T10:22:02.606025,10.0.0.12,bob,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-23T13:48:08.606025,10.0.0.34,bob01,winword.exe,services.exe,winword.exe --normal-operation,process_create
2025-10-23T09:48:13.606025,10.0.0.18,dave.admin,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-02T16:26:23.606025,10.0.0.10,dave.admin,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-12T20:39:45.606025,10.0.0.38,eva1,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-10-10T23:20:33.606025,10.0.0.12,ida,msedge.exe,services.exe,msedge.exe --normal-operation,process_create
2025-10-05T02:22:01.606025,10.0.0.18,alice1,msedge.exe,svchost.exe,msedge.exe --normal-operation,process_create
2025-10-23T18:41:11.606025,10.0.0.11,bob,cmd.exe,wininit.exe,cmd.exe --normal-operation,process_create
2025-10-20T11:19:25.606025,10.0.0.19,alice,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-20T06:05:25.606025,10.0.0.30,jon.admin,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-04T07:51:23.606025,10.0.0.27,eva1,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-01T21:35:44.606025,10.0.0.22,alice1,notepad.exe,svchost.exe,notepad.exe --normal-operation,process_create
2025-10-23T18:35:31.606025,10.0.0.22,jon.admin,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-01T12:44:41.606025,10.0.0.27,ida,outlook.exe,svchost.exe,outlook.exe --normal-operation,process_create
2025-10-03T13:44:15.606025,10.0.0.31,jon1,conhost.exe,wininit.exe,conhost.exe --normal-operation,process_create
2025-10-05T01:05:48.606025,10.0.0.22,jon1,conhost.exe,services.exe,conhost.exe --normal-operation,process_create
2025-10-09T10:02:24.606025,10.0.0.13,jon,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-09-30T23:01:25.606025,10.0.0.37,alice-user,chrome.exe,wininit.exe,chrome.exe --normal-operation,process_create
2025-10-04T16:08:16.606025,10.0.0.24,bob,winword.exe,services.exe,winword.exe --normal-operation,process_create
2025-10-11T22:59:40.606025,10.0.0.29,harry_svc,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-24T03:01:19.606025,10.0.0.37,eva1,outlook.exe,wininit.exe,outlook.exe --normal-operation,process_create
2025-10-01T11:21:52.606025,10.0.0.13,eva1,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-02T05:45:58.606025,10.0.0.39,ida,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-04T15:48:47.606025,10.0.0.31,bob,chrome.exe,wininit.exe,chrome.exe --normal-operation,process_create
2025-10-22T03:08:19.606025,10.0.0.33,bob-user,conhost.exe,services.exe,conhost.exe --normal-operation,process_create
2025-10-01T00:18:25.606025,10.0.0.16,alice,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-13T13:32:55.606025,10.0.0.15,ida,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-02T14:50:40.606025,10.0.0.32,ida01,svchost.exe,svchost.exe,svchost.exe --normal-operation,process_create
2025-10-20T20:37:15.606025,10.0.0.37,alice-user,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-11T02:15:18.606025,10.0.0.30,dave01,Teams.exe,services.exe,Teams.exe --normal-operation,process_create
2025-10-22T13:05:27.606025,10.0.0.33,bob,Teams.exe,services.exe,Teams.exe --normal-operation,process_create
2025-10-13T01:15:02.606025,10.0.0.27,frank.admin,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-06T12:54:02.606025,10.0.0.33,eva-user,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-10-02T20:01:29.606025,10.0.0.32,bob_svc,notepad.exe,svchost.exe,notepad.exe --normal-operation,process_create
2025-10-09T21:02:35.606025,10.0.0.17,jon01,svchost.exe,svchost.exe,svchost.exe --normal-operation,process_create
2025-09-30T07:44:56.606025,10.0.0.35,bob,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-07T20:58:08.606025,10.0.0.25,dave_svc,cmd.exe,wininit.exe,cmd.exe --normal-operation,process_create
2025-10-19T17:17:59.606025,10.0.0.18,gina.admin,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-12T03:31:17.606025,10.0.0.18,eva-user,outlook.exe,svchost.exe,outlook.exe --normal-operation,process_create
2025-10-11T05:18:24.606025,10.0.0.12,jon,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-21T23:36:46.606025,10.0.0.26,bob,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-08T11:20:09.606025,10.0.0.22,ida01,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-19T12:00:22.606025,10.0.0.31,frank.admin,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-17T19:47:03.606025,10.0.0.25,alice-user,explorer.exe,wininit.exe,explorer.exe --normal-operation,process_create
2025-10-21T15:12:02.606025,10.0.0.28,alice1,conhost.exe,wininit.exe,conhost.exe --normal-operation,process_create
2025-10-09T08:24:25.606025,10.0.0.14,alice,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-23T00:46:13.606025,10.0.0.30,dave_svc,Teams.exe,services.exe,Teams.exe --normal-operation,process_create
2025-10-15T15:41:19.606025,10.0.0.29,jon1,conhost.exe,services.exe,conhost.exe --normal-operation,process_create
2025-10-14T16:58:00.606025,10.0.0.10,bob,Teams.exe,services.exe,Teams.exe --normal-operation,process_create
2025-10-22T18:10:17.606025,10.0.0.31,gina.admin,svchost.exe,wininit.exe,svchost.exe --normal-operation,process_create
2025-10-21T02:32:50.606025,10.0.0.29,dave_svc,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-12T18:59:16.606025,10.0.0.29,bob01,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-05T21:37:40.606025,10.0.0.15,eva-user,Teams.exe,services.exe,Teams.exe --normal-operation,process_create
2025-10-08T02:50:21.606025,10.0.0.15,ida01,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-20T09:33:15.606025,10.0.0.33,ida01,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-08T03:07:58.606025,10.0.0.38,bob,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-09-30T15:07:25.606025,10.0.0.19,bob1,conhost.exe,explorer.exe,conhost.exe --normal-operation,process_create
2025-10-11T04:12:24.606025,10.0.0.26,ida1,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-19T18:38:19.606025,10.0.0.36,bob1,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-04T03:13:03.606025,10.0.0.10,dave.admin,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-09T01:01:40.606025,10.0.0.35,eva1,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-17T23:01:16.606025,10.0.0.39,alice,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-15T06:24:23.606025,10.0.0.15,gina.admin,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-09T15:37:30.606025,10.0.0.26,eva-user,Teams.exe,services.exe,Teams.exe --normal-operation,process_create
2025-10-09T11:21:39.606025,10.0.0.27,jon,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-12T01:57:16.606025,10.0.0.33,jon.admin,cmd.exe,wininit.exe,cmd.exe --normal-operation,process_create
2025-10-22T07:54:23.606025,10.0.0.39,eva1,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-12T08:17:59.606025,10.0.0.29,bob,conhost.exe,explorer.exe,conhost.exe --normal-operation,process_create
2025-10-12T10:08:55.606025,10.0.0.29,ida1,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-10T23:48:49.606025,10.0.0.21,bob,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-14T09:54:57.606025,10.0.0.25,jon.admin,msedge.exe,svchost.exe,msedge.exe --normal-operation,process_create
2025-10-16T18:25:29.606025,10.0.0.39,jon.admin,winword.exe,services.exe,winword.exe --normal-operation,process_create
2025-10-03T13:54:54.606025,10.0.0.17,alice,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-10-15T18:04:12.606025,10.0.0.14,ida,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-16T23:40:32.606025,10.0.0.33,bob01,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-24T01:58:39.606025,10.0.0.15,dave_svc,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-02T21:29:02.606025,10.0.0.32,eva1,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-09-30T16:40:17.606025,10.0.0.37,dave_svc,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-22T01:36:14.606025,10.0.0.33,gina,svchost.exe,wininit.exe,svchost.exe --normal-operation,process_create
2025-09-30T22:47:31.606025,10.0.0.31,bob,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-10T19:38:59.606025,10.0.0.34,jon1,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-19T14:51:18.606025,10.0.0.13,dave_svc,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-21T00:29:30.606025,10.0.0.21,ida,outlook.exe,services.exe,outlook.exe --normal-operation,process_create
2025-10-23T20:48:05.606025,10.0.0.17,harry_svc,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-22T07:07:21.606025,10.0.0.18,gina.admin,svchost.exe,wininit.exe,svchost.exe --normal-operation,process_create
2025-10-20T17:44:08.606025,10.0.0.34,eva1,cmd.exe,wininit.exe,cmd.exe --normal-operation,process_create
2025-10-23T14:51:28.606025,10.0.0.24,ida01,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-01T01:37:33.606025,10.0.0.20,bob,conhost.exe,explorer.exe,conhost.exe --normal-operation,process_create
2025-10-15T10:47:14.606025,10.0.0.34,dave.admin,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-12T19:33:15.606025,10.0.0.38,bob,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-17T14:12:27.606025,10.0.0.32,alice1,notepad.exe,svchost.exe,notepad.exe --normal-operation,process_create
2025-10-15T17:44:54.606025,10.0.0.18,ida,outlook.exe,svchost.exe,outlook.exe --normal-operation,process_create
2025-10-07T17:39:42.606025,10.0.0.29,dave01,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-02T13:49:53.606025,10.0.0.24,gina.admin,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-14T13:56:39.606025,10.0.0.28,alice-user,winword.exe,services.exe,winword.exe --normal-operation,process_create
2025-10-25T07:10:44.606025,10.0.0.28,jon01,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-09T04:07:12.606025,10.0.0.34,eva1,svchost.exe,svchost.exe,svchost.exe --normal-operation,process_create
2025-10-04T08:00:46.606025,10.0.0.20,bob-user,explorer.exe,wininit.exe,explorer.exe --normal-operation,process_create
2025-10-23T10:11:34.606025,10.0.0.27,eva-user,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-05T23:44:26.606025,10.0.0.23,bob,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-17T14:52:43.606025,10.0.0.34,eva1,conhost.exe,explorer.exe,conhost.exe --normal-operation,process_create
2025-10-05T08:10:13.606025,10.0.0.16,dave.admin,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-15T13:55:07.606025,10.0.0.10,jon,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
2025-10-09T20:39:58.606025,10.0.0.19,dave_svc,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-22T19:01:16.606025,10.0.0.26,ida1,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-09T07:32:04.606025,10.0.0.17,jon.admin,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-10-16T23:23:35.606025,10.0.0.24,dave1,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-09T21:46:32.606025,10.0.0.11,dave01,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-02T01:43:05.606025,10.0.0.38,dave.admin,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-17T10:16:59.606025,10.0.0.30,dave.admin,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-01T20:41:41.606025,10.0.0.32,bob-user,explorer.exe,wininit.exe,explorer.exe --normal-operation,process_create
2025-10-01T17:12:44.606025,10.0.0.18,ida,msedge.exe,services.exe,msedge.exe --normal-operation,process_create
2025-10-24T04:46:32.606025,10.0.0.13,dave_svc,outlook.exe,services.exe,outlook.exe --normal-operation,process_create
2025-10-22T15:21:23.606025,10.0.0.16,bob1,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-16T17:10:49.606025,10.0.0.33,frank.admin,notepad.exe,svchost.exe,notepad.exe --normal-operation,process_create
2025-10-06T05:22:53.606025,10.0.0.29,dave01,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-02T05:40:56.606025,10.0.0.22,bob-user,cmd.exe,svchost.exe,cmd.exe --normal-operation,process_create
2025-10-17T04:27:32.606025,10.0.0.35,bob,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-19T23:31:25.606025,10.0.0.14,harry_svc,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-10T17:59:12.606025,10.0.0.29,jon.admin,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-13T17:58:29.606025,10.0.0.33,bob,chrome.exe,wininit.exe,chrome.exe --normal-operation,process_create
2025-10-20T05:34:23.606025,10.0.0.14,eva1,winword.exe,services.exe,winword.exe --normal-operation,process_create
2025-10-13T02:12:52.606025,10.0.0.24,jon.admin,notepad.exe,svchost.exe,notepad.exe --normal-operation,process_create
2025-10-18T02:09:01.606025,10.0.0.22,dave.admin,chrome.exe,wininit.exe,chrome.exe --normal-operation,process_create
2025-10-22T17:18:52.606025,10.0.0.14,bob,msedge.exe,services.exe,msedge.exe --normal-operation,process_create
2025-10-25T07:01:19.606025,10.0.0.12,bob,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-22T01:34:55.606025,10.0.0.11,ida01,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-13T07:39:42.606025,10.0.0.25,harry_svc,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-15T18:19:17.606025,10.0.0.14,bob01,winword.exe,svchost.exe,winword.exe --normal-operation,process_create
2025-10-08T06:57:15.606025,10.0.0.14,ida1,Teams.exe,services.exe,Teams.exe --normal-operation,process_create
2025-10-15T12:41:24.606025,10.0.0.29,gina,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-15T07:01:26.606025,10.0.0.34,gina,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-04T03:48:07.606025,10.0.0.17,eva-user,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-07T16:19:16.606025,10.0.0.14,jon.admin,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-05T21:48:26.606025,10.0.0.29,jon,chrome.exe,wininit.exe,chrome.exe --normal-operation,process_create
2025-10-20T00:14:51.606025,10.0.0.20,alice-user,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-10T09:24:27.606025,10.0.0.11,dave_svc,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-08T15:55:47.606025,10.0.0.11,bob01,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-17T16:51:18.606025,10.0.0.32,jon,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-21T10:05:39.606025,10.0.0.14,jon,conhost.exe,services.exe,conhost.exe --normal-operation,process_create
2025-10-20T02:04:58.606025,10.0.0.14,ida1,winword.exe,wininit.exe,winword.exe --normal-operation,process_create
2025-10-01T22:05:26.606025,10.0.0.30,eva1,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-21T18:23:38.606025,10.0.0.39,jon01,outlook.exe,services.exe,outlook.exe --normal-operation,process_create
2025-10-12T11:38:41.606025,10.0.0.24,alice-user,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-21T08:40:09.606025,10.0.0.13,jon1,msedge.exe,services.exe,msedge.exe --normal-operation,process_create
2025-10-03T09:03:51.606025,10.0.0.34,ida01,outlook.exe,svchost.exe,outlook.exe --normal-operation,process_create
2025-10-16T18:46:33.606025,10.0.0.24,bob1,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-13T02:30:53.606025,10.0.0.26,ida01,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-09-30T13:55:05.606025,10.0.0.24,ida01,explorer.exe,services.exe,explorer.exe --normal-operation,process_create
2025-10-19T10:36:28.606025,10.0.0.15,harry_svc,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-10-03T00:42:51.606025,10.0.0.31,jon.admin,explorer.exe,wininit.exe,explorer.exe --normal-operation,process_create
2025-10-01T16:54:44.606025,10.0.0.38,jon1,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-03T18:58:19.606025,10.0.0.13,bob-user,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-21T06:22:05.606025,10.0.0.14,eva1,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-07T11:38:46.606025,10.0.0.12,ida1,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-06T11:31:49.606025,10.0.0.11,ida01,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-02T16:12:49.606025,10.0.0.11,bob,explorer.exe,svchost.exe,explorer.exe --normal-operation,process_create
2025-10-22T23:53:03.606025,10.0.0.14,bob,outlook.exe,services.exe,outlook.exe --normal-operation,process_create
2025-10-03T08:28:25.606025,10.0.0.23,ida01,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-01T12:18:06.606025,10.0.0.18,eva-user,explorer.exe,explorer.exe,explorer.exe --normal-operation,process_create
2025-10-16T19:43:20.606025,10.0.0.29,bob01,outlook.exe,wininit.exe,outlook.exe --normal-operation,process_create
2025-10-07T15:31:12.606025,10.0.0.21,bob,cmd.exe,wininit.exe,cmd.exe --normal-operation,process_create
2025-10-02T19:54:38.606025,10.0.0.31,jon1,chrome.exe,svchost.exe,chrome.exe --normal-operation,process_create
2025-10-09T17:14:29.606025,10.0.0.10,gina.admin,winword.exe,services.exe,winword.exe --normal-operation,process_create
2025-10-03T05:02:14.606025,10.0.0.24,dave01,cmd.exe,wininit.exe,cmd.exe --normal-operation,process_create
2025-10-04T10:16:56.606025,10.0.0.31,bob1,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-08T02:24:07.606025,10.0.0.38,alice1,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-09-30T15:14:30.606025,10.0.0.16,bob-user,svchost.exe,wininit.exe,svchost.exe --normal-operation,process_create
2025-10-16T09:34:55.606025,10.0.0.23,ida01,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-18T01:00:14.606025,10.0.0.35,bob01,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-03T13:40:53.606025,10.0.0.31,dave.admin,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-15T21:01:17.606025,10.0.0.20,jon,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-16T18:58:45.606025,10.0.0.11,alice1,cmd.exe,services.exe,cmd.exe --normal-operation,process_create
2025-10-05T05:55:41.606025,10.0.0.27,dave1,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-10-02T00:24:29.606025,10.0.0.30,gina.admin,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-12T09:33:10.606025,10.0.0.21,bob,msedge.exe,svchost.exe,msedge.exe --normal-operation,process_create
2025-10-15T07:17:45.606025,10.0.0.15,gina,notepad.exe,svchost.exe,notepad.exe --normal-operation,process_create
2025-10-19T18:37:36.606025,10.0.0.15,alice-user,Teams.exe,wininit.exe,Teams.exe --normal-operation,process_create
2025-10-11T09:15:52.606025,10.0.0.26,bob1,notepad.exe,svchost.exe,notepad.exe --normal-operation,process_create
2025-10-17T18:32:56.606025,10.0.0.29,jon01,msedge.exe,wininit.exe,msedge.exe --normal-operation,process_create
2025-10-11T00:40:49.606025,10.0.0.12,dave1,chrome.exe,wininit.exe,chrome.exe --normal-operation,process_create
2025-10-23T06:43:34.606025,10.0.0.28,jon.admin,msedge.exe,services.exe,msedge.exe --normal-operation,process_create
2025-10-24T18:16:47.606025,10.0.0.37,jon01,chrome.exe,explorer.exe,chrome.exe --normal-operation,process_create
2025-10-20T06:15:19.606025,10.0.0.13,bob-user,outlook.exe,svchost.exe,outlook.exe --normal-operation,process_create
2025-10-11T02:51:59.606025,10.0.0.39,jon,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-19T11:56:29.606025,10.0.0.39,jon01,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-10-10T00:25:36.606025,10.0.0.25,bob,conhost.exe,wininit.exe,conhost.exe --normal-operation,process_create
2025-10-06T18:07:09.606025,10.0.0.35,ida,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-23T02:55:25.606025,10.0.0.11,bob-user,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-10T15:50:27.606025,10.0.0.22,ida,chrome.exe,svchost.exe,chrome.exe --normal-operation,process_create
2025-10-22T04:23:35.606025,10.0.0.29,bob-user,msedge.exe,explorer.exe,msedge.exe --normal-operation,process_create
2025-10-22T01:10:09.606025,10.0.0.12,alice1,conhost.exe,explorer.exe,conhost.exe --normal-operation,process_create
2025-10-17T09:02:17.606025,10.0.0.31,bob01,winword.exe,explorer.exe,winword.exe --normal-operation,process_create
2025-10-06T04:13:12.606025,10.0.0.36,frank.admin,winword.exe,services.exe,winword.exe --normal-operation,process_create
2025-10-13T03:28:36.606025,10.0.0.14,bob01,winword.exe,services.exe,winword.exe --normal-operation,process_create
2025-10-11T01:49:03.606025,10.0.0.25,harry_svc,cmd.exe,explorer.exe,cmd.exe --normal-operation,process_create
2025-10-14T09:30:20.606025,10.0.0.13,alice,notepad.exe,svchost.exe,notepad.exe --normal-operation,process_create
2025-10-11T22:26:07.606025,10.0.0.20,bob,notepad.exe,wininit.exe,notepad.exe --normal-operation,process_create
2025-10-23T15:34:07.606025,10.0.0.17,jon.admin,Teams.exe,svchost.exe,Teams.exe --normal-operation,process_create
2025-10-22T01:26:21.606025,10.0.0.12,jon01,svchost.exe,explorer.exe,svchost.exe --normal-operation,process_create
2025-10-22T13:02:42.606025,10.0.0.12,dave_svc,Teams.exe,explorer.exe,Teams.exe --normal-operation,process_create
2025-10-13T12:43:50.606025,10.0.0.24,ida,notepad.exe,explorer.exe,notepad.exe --normal-operation,process_create
2025-10-03T05:42:17.606025,10.0.0.24,bob,outlook.exe,wininit.exe,outlook.exe --normal-operation,process_create
2025-10-06T00:41:15.606025,10.0.0.13,bob,chrome.exe,svchost.exe,chrome.exe --normal-operation,process_create
2025-10-18T15:04:43.606025,10.0.0.14,alice,notepad.exe,services.exe,notepad.exe --normal-operation,process_create
2025-10-17T13:52:11.606025,10.0.0.14,eva1,explorer.exe,svchost.exe,explorer.exe --normal-operation,process_create
2025-10-05T19:25:22.606025,10.0.0.25,jon.admin,svchost.exe,services.exe,svchost.exe --normal-operation,process_create
2025-10-20T05:07:47.606025,10.0.0.29,dave_svc,outlook.exe,explorer.exe,outlook.exe --normal-operation,process_create
2025-10-20T13:22:21.606025,10.0.0.12,jon.admin,conhost.exe,svchost.exe,conhost.exe --normal-operation,process_create
2025-10-10T13:29:11.606025,10.0.0.14,harry_svc,cmd.exe,wininit.exe,cmd.exe --normal-operation,process_create
2025-10-09T03:36:22.606025,10.0.0.10,bob_svc,chrome.exe,services.exe,chrome.exe --normal-operation,process_create
